OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate,order_before_signup
ORD-12416,2023-04-06,CUST1004,Cristian Santos,cristian.santos1@yahoo.com,East,United States,Apparel,Baseball Cap,4.0,86.86,0.0,21.63,Credit Card,Pending,2023-05-16,True
ORD-10511,2024-07-18,CUST1638,Maria Fisher,maria.fisher13@outlook.com,West,United States,Apparel,Cotton T-Shirt,2.0,52.7546,0.05,7.4,Credit Card,Shipped,2024-08-12,True
ORD-13097,2024-10-25,CUST1594,Tanya Russell,tanya.russell60@hotmail.com,North,United States,Home & Kitchen,Throw Blanket,5.0,114.9,0.25,24.96,Paypal,Pending,2024-07-25,False
ORD-10691,2024-03-27,CUST1077,Megan Young,megan.young80@outlook.com,East,United States,Toys,Action Figure,4.0,65.04,0.2,8.62,Gift Card,Pending,2021-07-11,False
ORD-12487,2023-06-24,CUST1599,Susan Thompson,susan.thompson99@gmail.com,South,Canada,Electronics,Laptop Stand,5.0,68.34,0.25,4.24,Debit Card,Cancelled,2023-08-29,True
ORD-11272,2023-10-13,CUST1442,Robert Harrison,robert.harrison21@outlook.com,West,United States,Toys,Action Figure,3.0,43.49,0.0,3.89,Gift Card,Delivered,2024-02-21,True
ORD-10257,2023-04-11,CUST1599,Susan Thompson,susan.thompson99@gmail.com,South,Canada,Apparel,Cotton T-Shirt,3.0,48.08,0.0,19.43,Debit Card,Shipped,2023-08-29,True
ORD-12013,2024-08-26,CUST1241,Matthew Moon,matthew.moon47@outlook.com,West,United States,Home & Kitchen,Air Fryer,6.0,114.63,0.1,5.72,Paypal,Delivered,2022-08-03,False
ORD-10283,2024-01-15,CUST1372,Ellen Morgan,ellen.morgan58@gmail.com,North,United States,Beauty,Face Moisturizer,5.0,18.58,0.05,15.1,Paypal,Pending,2022-05-17,False
ORD-10997,2023-04-26,CUST1359,Ronald Davis,ronald.davis47@gmail.com,North,Canada,Apparel,Running Shoes,4.0,53.57,0.0,22.24,Debit Card,Pending,2024-03-01,True
ORD-10503,2023-11-19,CUST1794,Jerry Brown,jerry.brown58@gmail.com,East,United States,Toys,RC Car,2.0,55.71,0.0,23.77,Debit Card,Cancelled,2023-02-20,False
ORD-10119,2023-06-24,CUST1482,Evelyn Martinez,evelyn.martinez39@yahoo.com,South,Canada,Beauty,Shampoo Set,3.0,24.69,0.05,20.29,Credit Card,Returned,2023-02-23,False
ORD-12015,,CUST1210,Christopher Smith,christopher.smith65@yahoo.com,West,United States,Toys,Board Game,1.0,42.76,0.05,7.24,Paypal,Delivered,2021-11-13,False
ORD-11254,2023-07-03,CUST1797,Michael Perry Phd,michael.phd84@outlook.com,West,United States,Electronics,Webcam,6.0,229.46,0.15,7.37,Paypal,Cancelled,2022-07-02,False
ORD-12100,2024-08-26,CUST1517,Michael Cooper,michael.cooper51@gmail.com,North,United States,Apparel,Wool Sweater,2.0,14.56,0.0,12.19,Credit Card,Pending,2024-04-27,False
ORD-10006,2024-09-23,CUST1788,Cesar Wilson,cesar.wilson63@outlook.com,Central,Canada,Apparel,Denim Jacket,3.0,78.22,0.05,11.78,Paypal,Shipped,2022-05-29,False
ORD-10921,2024-10-14,CUST1295,John Young,john.young53@gmail.com,North,United States,Beauty,Shampoo Set,5.0,52.27,0.0,10.36,Paypal,Returned,2021-09-14,False
ORD-10893,2023-11-03,CUST1723,Todd Reynolds,todd.reynolds79@yahoo.com,West,United States,Toys,Board Game,1.0,62.21,0.0,5.24,Credit Card,Shipped,2023-11-19,True
ORD-11508,2023-04-16,CUST1256,Susan Murray Md,susan.md14@gmail.com,South,United States,Electronics,Laptop Stand,1.0,106.32,0.0,11.66,Credit Card,Pending,2022-08-07,False
ORD-10076,2024-11-04,CUST1782,Chelsea Nguyen,chelsea.nguyen79@outlook.com,East,United States,Electronics,Bluetooth Speaker,2.0,28.25,0.0,2.81,Debit Card,Returned,2022-01-19,False
ORD-11998,2023-06-27,CUST1121,Kenneth Scott,kenneth.scott71@outlook.com,West,Canada,Home & Kitchen,Coffee Maker,1.0,113.81,0.05,22.44,Debit Card,Cancelled,2021-09-16,False
ORD-10072,2023-02-12,CUST1136,Robert Potter,robert@gmail.com,East,Canada,Sports & Outdoors,Hiking Backpack,2.0,100.59,0.05,10.72,Paypal,Delivered,2021-03-23,False
ORD-11094,2023-01-25,CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,North,United States,Electronics,Laptop Stand,5.0,73.43,0.0,13.71,Credit Card,Shipped,2022-07-05,False
ORD-10109,2023-06-25,CUST1245,Donna Landry,donna.landry90@hotmail.com,North,United States,Toys,Building Blocks Set,6.0,31.2,0.0,4.73,Paypal,Returned,2021-09-22,False
ORD-11208,2024-09-16,CUST1480,Dawn Mullins,dawn.mullins2@outlook.com,South,United States,Sports & Outdoors,Camping Tent,5.0,109.92,0.0,20.26,Debit Card,Delivered,2021-09-04,False
ORD-12698,2024-07-25,CUST1431,Jack White,jack@gmail.com,Central,United States,Home & Kitchen,Throw Blanket,4.0,152.74,0.0,3.63,Gift Card,Cancelled,2024-05-09,False
ORD-10731,2023-04-23,CUST1477,Judith Carter,judith.carter84@yahoo.com,East,Mexico,Toys,RC Car,1.0,62.74,0.1,14.63,Gift Card,Delivered,2021-04-17,False
ORD-12321,2023-09-27,CUST1783,Dennis Huffman,dennis.huffman79@outlook.com,West,United States,Apparel,Wool Sweater,5.0,71.58,0.05,7.43,Debit Card,Delivered,2023-01-20,False
ORD-11758,2024-03-21,CUST1087,Christopher Bass,christopher.bass11@yahoo.com,West,Mexico,Home & Kitchen,LED Desk Lamp,6.0,178.44,0.1,2.02,Gift Card,Cancelled,2021-11-05,False
ORD-10504,2023-01-17,CUST1818,Michael Poole,,North,United States,Toys,Puzzle 1000PC,5.0,59.54,0.05,11.91,Gift Card,Returned,2021-07-04,False
ORD-10378,2024-09-20,CUST1212,Melissa Martinez,melissa.martinez72@gmail.com,East,Canada,Beauty,Shampoo Set,5.0,26.54,0.15,6.47,Debit Card,Pending,2024-06-01,False
ORD-12026,2023-08-23,CUST1645,Kim Morrow,kim.morrow76@hotmail.com,West,United States,Toys,RC Car,6.0,47.09,0.25,12.66,Debit Card,Delivered,2024-03-11,True
ORD-11015,2023-02-04,CUST1514,Angelica Parker,angelica.parker14@yahoo.com,West,United States,Home & Kitchen,Non-Stick Pan Set,4.0,158.66,0.15,7.1,Debit Card,Cancelled,2023-12-22,True
ORD-11179,2023-07-08,CUST1821,Mark Beard,mark@gmail.com,South,United States,Sports & Outdoors,Hiking Backpack,4.0,99.09,0.15,2.87,Paypal,Pending,2023-08-21,True
ORD-12581,2023-09-18,CUST1807,Robert Gonzales,robert.gonzales57@outlook.com,East,United States,Beauty,Lipstick,2.0,5.78,0.1,19.36,Credit Card,Delivered,2023-01-20,False
ORD-10165,2024-01-01,CUST1095,Anna Henderson,anna.henderson24@gmail.com,East,United States,Sports & Outdoors,Camping Tent,5.0,113.8,0.05,3.79,Gift Card,Delivered,2022-06-17,False
ORD-10937,2023-03-01,CUST1286,Joseph Knight,joseph.knight98@gmail.com,Central,United States,Electronics,Smartwatch,4.0,230.52,0.2,14.37,Paypal,Pending,2024-03-21,True
ORD-12591,2024-03-21,CUST1443,Holly Valentine,holly.valentine81@yahoo.com,West,United States,Apparel,Wool Sweater,3.0,75.37,0.0,0.62,Debit Card,Pending,2022-01-17,False
ORD-10500,2024-02-22,CUST1209,Brian Lee,,East,United States,Apparel,Running Shoes,5.0,24.65,0.2,13.51,Credit Card,Shipped,2022-08-13,False
ORD-11376,2024-02-07,CUST1340,Allison Smith,allison.smith95@yahoo.com,Central,United States,Sports & Outdoors,Water Bottle,5.0,123.8,0.25,21.37,Credit Card,Pending,2022-05-12,False
ORD-11316,2024-12-31,CUST1454,Alfred Galvan,,West,United States,Apparel,Running Shoes,3.0,10.27,0.1,23.12,Gift Card,Returned,2023-01-06,False
ORD-11474,2023-03-11,CUST1785,Laurie Bailey,laurie.bailey17@yahoo.com,East,United States,Sports & Outdoors,Water Bottle,3.0,111.18,0.15,16.22,Paypal,Delivered,2021-07-24,False
ORD-11863,2024-05-22,CUST1612,Franklin Wright,franklin.wright98@yahoo.com,North,United States,Electronics,Bluetooth Speaker,5.0,154.26,0.0,18.47,Gift Card,Cancelled,2022-11-19,False
ORD-12965,2024-08-22,CUST1571,Christian Vaughn,christian.vaughn49@outlook.com,North,United States,Home & Kitchen,Air Fryer,3.0,162.32,0.0,22.15,Credit Card,Delivered,2022-01-18,False
ORD-10364,2024-06-24,CUST1627,Laura Hernandez,laura.hernandez94@yahoo.com,North,Canada,Sports & Outdoors,Water Bottle,4.0,68.83,0.1,20.36,Credit Card,Cancelled,2022-03-09,False
ORD-12741,2024-08-12,CUST1483,Steve Paul,steve.paul2@yahoo.com,South,Mexico,Home & Kitchen,Air Fryer,6.0,87.9,0.0,12.02,Credit Card,Shipped,2023-06-21,False
ORD-11118,2023-09-08,CUST1430,Maria Henderson,maria.henderson31@outlook.com,West,United States,Toys,RC Car,6.0,64.93,0.0,23.94,Debit Card,Pending,2024-09-10,True
ORD-12242,2024-06-16,CUST1582,Gregory Peck,gregory.peck54@gmail.com,South,Canada,Toys,Building Blocks Set,3.0,65.73,0.15,24.22,Gift Card,Pending,2023-04-29,False
ORD-10710,2024-11-16,CUST1357,Jeffery Ortega,jeffery.ortega48@hotmail.com,Central,Mexico,Beauty,Shampoo Set,5.0,54.19,0.0,9.61,Gift Card,Pending,2024-01-30,False
ORD-11368,2024-09-10,CUST1794,Jerry Brown,jerry.brown58@gmail.com,East,United States,Home & Kitchen,Coffee Maker,4.0,129.68,0.0,1.94,Debit Card,Delivered,2023-02-20,False
ORD-10863,2024-12-14,CUST1339,David Thompson,david.thompson26@outlook.com,East,United States,Home & Kitchen,Throw Blanket,3.0,53.78,0.15,16.91,Paypal,Delivered,2024-02-26,False
ORD-12437,2023-12-26,CUST1479,Kaylee Hays,kaylee.hays10@yahoo.com,Central,Mexico,Beauty,Shampoo Set,2.0,42.37,0.0,12.13,Paypal,Cancelled,2024-04-30,True
ORD-12197,2023-12-10,CUST1704,Shannon Malone,shannon.malone29@yahoo.com,East,Mexico,Beauty,Face Moisturizer,1.0,8.58,0.15,13.12,Gift Card,Returned,2023-03-12,False
ORD-11804,2023-06-12,CUST1297,William Barrett,william.barrett17@hotmail.com,North,Canada,Sports & Outdoors,Resistance Bands,1.0,93.58,0.0,17.57,Debit Card,Shipped,2023-10-27,True
ORD-12986,2024-12-25,CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,North,United States,Home & Kitchen,Non-Stick Pan Set,3.0,171.64,0.15,12.19,Paypal,Shipped,2022-07-05,False
ORD-10009,2024-06-17,CUST1672,Felicia Krueger,felicia.krueger23@outlook.com,Central,United States,Sports & Outdoors,Hiking Backpack,5.0,56.1,0.0,17.21,Debit Card,Cancelled,2021-08-25,False
ORD-10586,2023-06-03,CUST1062,Connor West,connor.west43@hotmail.com,South,Mexico,Electronics,Wireless Earbuds,5.0,82.31,0.25,3.49,Gift Card,Cancelled,2022-05-24,False
ORD-12208,2023-05-12,CUST1366,Courtney Rodriguez,courtney.rodriguez99@hotmail.com,West,United States,Toys,Building Blocks Set,2.0,10.08,0.2,15.61,Gift Card,Shipped,2023-02-06,False
ORD-12342,2024-06-11,CUST1839,Michele Smith,michele@gmail.com,South,Canada,Sports & Outdoors,Hiking Backpack,3.0,75.41,0.15,1.4,Paypal,Pending,2024-01-09,False
ORD-11218,2023-08-15,CUST1099,Stephen Mckee,stephen.mckee31@yahoo.com,North,Canada,Toys,Puzzle 1000PC,5.0,32.89,0.0,12.19,Paypal,Shipped,2023-08-28,True
ORD-12210,2023-12-09,CUST1836,Danielle Watson,danielle@gmail.com,East,United States,Beauty,Shampoo Set,5.0,27.12,0.1,18.04,Gift Card,Cancelled,2021-11-14,False
ORD-11619,2023-01-11,CUST1297,William Barrett,william.barrett17@hotmail.com,North,Canada,Sports & Outdoors,Resistance Bands,5.0,113.29,0.15,12.78,Paypal,Cancelled,2023-10-27,True
ORD-10733,2023-01-28,CUST1445,Tracy Montoya,tracy.montoya1@yahoo.com,North,Canada,Sports & Outdoors,Resistance Bands,3.0,96.63,0.0,4.44,Debit Card,Pending,2022-02-26,False
ORD-12945,2023-02-04,CUST1585,Tina Ballard,tina.ballard5@yahoo.com,South,Canada,Toys,RC Car,5.0,30.86,0.25,5.2,Debit Card,Shipped,2022-07-19,False
ORD-12155,2023-12-11,CUST1237,David Davis,david.davis50@hotmail.com,North,United States,Toys,RC Car,2.0,15.54,0.0,9.76,Paypal,Pending,2024-04-03,True
ORD-11142,2023-09-01,CUST1515,Kelly Hammond Dvm,dr..dvm19@outlook.com,South,Canada,Sports & Outdoors,Resistance Bands,4.0,33.76,0.2,23.09,Paypal,Pending,2021-07-10,False
ORD-12017,2024-02-29,CUST1565,John Coffey,john.coffey71@outlook.com,East,United States,Home & Kitchen,Non-Stick Pan Set,5.0,54.58,0.2,24.83,Paypal,Pending,2024-09-14,True
ORD-12352,,CUST1408,Anthony Romero,anthony.romero50@outlook.com,South,Mexico,Beauty,Face Moisturizer,6.0,17.53,0.25,15.73,Credit Card,Pending,2023-02-26,False
ORD-12327,2023-07-23,CUST1151,Pamela Boyd,pamela.boyd9@outlook.com,Central,United States,Home & Kitchen,LED Desk Lamp,3.0,16.37,0.15,8.66,Credit Card,Returned,2023-04-30,False
ORD-10523,2024-01-15,CUST1014,Dylan Miller,dylan.miller28@outlook.com,West,United States,Toys,Board Game,4.0,64.49,0.0,4.79,Gift Card,Returned,2022-03-12,False
ORD-10064,,CUST1086,Shirley Suarez,shirley.suarez92@outlook.com,East,United States,Sports & Outdoors,Hiking Backpack,3.0,75.76,0.05,5.15,Gift Card,Returned,2022-04-26,False
ORD-10774,2024-05-26,CUST1128,Cameron Fisher,cameron.fisher95@gmail.com,South,United States,Beauty,Shampoo Set,3.0,56.28,0.0,15.83,Paypal,Cancelled,2022-03-02,False
ORD-11949,2024-06-11,CUST1307,Carlos Ryan,,West,United States,Electronics,Webcam,2.0,173.77,0.0,10.7,Paypal,Cancelled,2023-06-20,False
ORD-10302,2023-11-23,CUST1532,Donna Frye,,East,United States,Home & Kitchen,Throw Blanket,3.0,179.19,0.0,4.99,Gift Card,Pending,2023-05-24,False
ORD-11228,2024-09-03,CUST1550,Kelly Lee,kelly.lee21@hotmail.com,East,United States,Apparel,Cotton T-Shirt,2.0,71.99,0.0,20.09,Credit Card,Pending,2024-08-02,False
ORD-11296,2023-04-21,CUST1390,Thomas Atkins,thomas.atkins75@hotmail.com,South,United States,Sports & Outdoors,Camping Tent,2.0,11.1,0.1,14.25,Credit Card,Returned,2022-08-28,False
ORD-12507,2023-11-10,CUST1508,Joshua Vance,joshua.vance87@gmail.com,Central,Canada,Apparel,Cotton T-Shirt,6.0,29.12,0.0,20.35,Debit Card,Pending,2022-01-03,False
ORD-11245,2024-05-29,CUST1489,Lance Simmons,lance.simmons15@yahoo.com,Central,Canada,Electronics,Smartwatch,3.0,31.22,0.0,6.72,Credit Card,Returned,2023-10-21,False
ORD-11136,2023-05-20,CUST1164,Michael Powell,,East,United States,Apparel,Running Shoes,1.0,72.19,0.0,15.21,Gift Card,Delivered,2021-04-25,False
ORD-10528,2023-02-26,CUST1377,Paula Bradley,paula.bradley45@hotmail.com,West,United States,Home & Kitchen,LED Desk Lamp,2.0,65.7,0.15,19.74,Gift Card,Returned,2023-11-12,True
ORD-11874,2023-11-05,CUST1444,Diane Reyes,,West,Canada,Electronics,Webcam,6.0,73.48,0.1,21.46,Debit Card,Returned,2024-06-11,True
ORD-11169,2024-04-15,CUST1815,Anna Estes,anna.estes58@outlook.com,South,United States,Electronics,USB-C Cable,1.0,86.58,0.0,10.23,Gift Card,Pending,2024-06-29,True
ORD-12068,2024-05-31,CUST1356,Jesse Perry,jesse.perry29@yahoo.com,West,Mexico,Apparel,Cotton T-Shirt,2.0,81.43,0.15,20.31,Debit Card,Shipped,2023-09-07,False
ORD-11596,2023-08-14,CUST1347,Victor Brown,victor.brown43@outlook.com,Central,Canada,Sports & Outdoors,Camping Tent,1.0,58.8,0.15,19.28,Debit Card,Pending,2023-07-20,False
ORD-11641,2024-09-27,CUST1508,Joshua Vance,joshua.vance87@gmail.com,Central,Canada,Home & Kitchen,Coffee Maker,3.0,31.88,0.0,2.42,Gift Card,Shipped,2022-01-03,False
ORD-12807,2024-01-07,CUST1307,Carlos Ryan,,West,United States,Apparel,Denim Jacket,6.0,14.44,0.0,11.97,Credit Card,Pending,2023-06-20,False
ORD-12876,2023-02-10,CUST1411,Lisa Hunter,lisa.hunter46@hotmail.com,Central,Mexico,Sports & Outdoors,Camping Tent,3.0,17.29,0.15,14.03,Debit Card,Shipped,2023-06-04,True
ORD-11362,2023-08-23,CUST1209,Brian Lee,,East,United States,Home & Kitchen,Non-Stick Pan Set,2.0,47.01,0.0,0.47,Paypal,Shipped,2022-08-13,False
ORD-12102,2023-08-31,CUST1456,Dustin Gallegos,dustin.gallegos57@hotmail.com,Central,Canada,Electronics,Bluetooth Speaker,5.0,110.57,0.0,5.85,Debit Card,Delivered,2021-12-09,False
ORD-10724,2024-07-02,CUST1440,Jeremy Mitchell,jeremy.mitchell58@outlook.com,North,Mexico,Home & Kitchen,Non-Stick Pan Set,3.0,43.85,0.0,15.09,Debit Card,Delivered,2021-05-18,False
ORD-12009,2023-06-27,CUST1374,Charles Schultz,charles.schultz94@outlook.com,East,United States,Beauty,Lipstick,5.0,48.27,0.0,7.86,Paypal,Cancelled,2024-03-28,True
ORD-12536,2024-02-08,CUST1397,Gary Jackson,gary.jackson3@gmail.com,West,Canada,Beauty,Sunscreen SPF50,3.0,22.58,0.05,8.0,Gift Card,Cancelled,2023-12-26,False
ORD-10115,2023-11-08,CUST1583,Denise Martinez,denise.martinez98@gmail.com,North,United States,Electronics,USB-C Cable,4.0,145.05,0.1,22.75,Gift Card,Delivered,2021-08-05,False
ORD-11497,2023-11-16,CUST1249,Kimberly Gutierrez,kimberly@gmail.com,Central,Mexico,Apparel,Running Shoes,3.0,70.96,0.0,12.13,Credit Card,Delivered,2021-07-27,False
ORD-12933,2024-11-28,CUST1508,Joshua Vance,joshua.vance87@gmail.com,Central,Canada,Home & Kitchen,LED Desk Lamp,2.0,98.09,0.1,4.49,Credit Card,Delivered,2022-01-03,False
ORD-10709,2021-07-05,CUST1077,Megan Young,megan.young80@outlook.com,East,United States,Sports & Outdoors,Resistance Bands,6.0,99.68,0.0,20.72,Debit Card,Delivered,2021-07-11,True
ORD-11302,2023-09-04,CUST1794,Jerry Brown,jerry.brown58@gmail.com,East,United States,Electronics,Wireless Earbuds,6.0,139.12,0.05,16.72,Gift Card,Returned,2023-02-20,False
ORD-12012,2023-01-21,CUST1341,Cynthia Morris,cynthia.morris7@gmail.com,West,Canada,Home & Kitchen,Coffee Maker,1.0,92.4,0.05,11.97,Paypal,Shipped,2023-04-27,True
ORD-10100,2024-10-26,CUST1780,Christine Goodwin,christine.goodwin51@yahoo.com,Central,United States,Toys,Puzzle 1000PC,1.0,58.34,0.2,12.13,Credit Card,Returned,2023-07-26,False
ORD-12962,2024-11-10,CUST1719,Jeffrey Roberson,,West,Canada,Sports & Outdoors,Hiking Backpack,4.0,57.37,0.2,10.71,Paypal,Pending,2024-04-06,False
ORD-12605,,CUST1165,John Anderson,john.anderson32@hotmail.com,South,United States,Apparel,Cotton T-Shirt,4.0,53.78,0.0,24.06,Debit Card,Delivered,2024-03-05,False
ORD-13056,2023-09-21,CUST1748,Jenna Wilson,jenna.wilson91@gmail.com,North,Canada,Beauty,Lipstick,5.0,52.256,0.15,4.11,Debit Card,Shipped,2024-03-29,True
ORD-11193,2023-12-09,CUST1840,Casey Perez,casey.perez99@yahoo.com,East,United States,Toys,Building Blocks Set,6.0,64.57,0.05,10.32,Credit Card,Returned,2024-09-06,True
ORD-10639,2023-02-23,CUST1481,Howard Norman,howard@gmail.com,North,Canada,Beauty,Lipstick,3.0,22.88,0.25,23.32,Credit Card,Cancelled,2023-02-24,True
ORD-12891,2024-10-06,CUST1507,Emma Reed,emma.reed54@outlook.com,Central,United States,Home & Kitchen,Coffee Maker,2.0,53.65,0.0,16.36,Credit Card,Cancelled,2022-07-10,False
ORD-11346,2023-06-23,CUST1065,Amber Kidd,amber.kidd9@outlook.com,Central,United States,Apparel,Cotton T-Shirt,1.0,78.05,0.2,2.06,Debit Card,Delivered,2022-12-21,False
ORD-12275,2023-02-25,CUST1203,Joseph Coleman,joseph.coleman99@yahoo.com,South,United States,Toys,Board Game,3.0,54.09,0.15,20.45,Debit Card,Delivered,2023-05-31,True
ORD-10354,2023-09-03,CUST1342,Anthony Harmon,anthony.harmon18@gmail.com,West,Mexico,Toys,Board Game,5.0,28.91,0.0,21.44,Paypal,Shipped,2024-02-02,True
ORD-10821,2024-03-04,CUST1128,Cameron Fisher,cameron.fisher95@gmail.com,South,United States,Electronics,Wireless Earbuds,6.0,116.36,0.0,3.84,Credit Card,Pending,2022-03-02,False
ORD-12523,2023-11-09,CUST1351,Kimberly Nguyen,kimberly.nguyen12@hotmail.com,South,United States,Home & Kitchen,Throw Blanket,5.0,161.6,0.25,11.94,Credit Card,Cancelled,2021-07-15,False
ORD-10856,2024-02-11,CUST1119,Jeffrey Chandler,jeffrey.chandler98@outlook.com,East,United States,Home & Kitchen,Air Fryer,2.0,117.71,0.25,20.76,Gift Card,Returned,2021-07-25,False
ORD-12528,2023-07-01,CUST1779,Kevin Price,,Central,Canada,Home & Kitchen,Throw Blanket,4.0,137.44,0.0,9.2,Debit Card,Shipped,2023-05-17,False
ORD-13045,2023-08-04,CUST1347,Victor Brown,victor.brown43@outlook.com,Central,Canada,Electronics,Bluetooth Speaker,6.0,56.26,0.0,12.13,Debit Card,Pending,2023-07-20,False
ORD-10226,2023-03-27,CUST1318,Stephen Hoffman,,East,Canada,Beauty,Face Moisturizer,3.0,36.17,0.1,12.69,Gift Card,Returned,2024-02-25,True
ORD-12485,2024-06-05,CUST1430,Maria Henderson,maria.henderson31@outlook.com,West,United States,Home & Kitchen,Throw Blanket,5.0,84.61,0.25,15.66,Paypal,Delivered,2024-09-10,True
ORD-12083,2024-12-14,CUST1695,Aaron Arnold,,South,Mexico,Apparel,Denim Jacket,1.0,28.24,0.05,0.72,Paypal,Delivered,2021-05-15,False
ORD-12065,2024-10-20,CUST1515,Kelly Hammond Dvm,dr..dvm19@outlook.com,South,Canada,Apparel,Running Shoes,4.0,52.97,0.25,23.58,Paypal,Returned,2021-07-10,False
ORD-11718,2024-12-29,CUST1406,Lori Hernandez,lori.hernandez70@gmail.com,North,United States,Home & Kitchen,LED Desk Lamp,4.0,169.2,0.15,2.44,Gift Card,Shipped,2022-03-01,False
ORD-10281,2024-12-18,CUST1194,John Bishop,john.bishop23@gmail.com,South,Canada,Sports & Outdoors,Camping Tent,3.0,102.85,0.05,18.41,Paypal,Returned,2024-09-15,False
ORD-12843,2023-01-25,CUST1239,Yvonne Chambers,yvonne.chambers8@hotmail.com,North,Canada,Apparel,Denim Jacket,2.0,30.75,0.2,0.49,Credit Card,Returned,2021-07-31,False
ORD-11642,2024-01-19,CUST1343,Nichole Alvarez,nichole.alvarez61@hotmail.com,East,United States,Toys,Building Blocks Set,5.0,63.6,0.0,24.45,Debit Card,Cancelled,2024-08-25,True
ORD-13110,2024-11-09,CUST1233,Laura Roberts,laura.roberts73@outlook.com,South,United States,Beauty,Hair Dryer,5.0,30.83,0.0,12.24,Debit Card,Shipped,2024-08-07,False
ORD-11473,2023-09-22,CUST1378,Anthony Moore,anthony.moore49@yahoo.com,South,United States,Beauty,Lipstick,3.0,56.65,0.0,6.5,Gift Card,Shipped,2024-01-07,True
ORD-11773,2024-08-23,CUST1644,Edwin Nunez,edwin.nunez22@gmail.com,North,United States,Sports & Outdoors,Camping Tent,4.0,136.49,0.1,8.79,Paypal,Cancelled,2021-09-29,False
ORD-12534,,CUST1026,Justin Baker,justin.baker69@yahoo.com,West,Canada,Beauty,Lipstick,3.0,30.325,0.0,20.25,Credit Card,Returned,2021-09-20,False
ORD-10394,2024-05-22,CUST1225,Benjamin Smith,benjamin.smith74@hotmail.com,West,United States,Electronics,Bluetooth Speaker,6.0,186.98,0.2,23.08,Debit Card,Shipped,2024-03-20,False
ORD-11195,2023-01-11,CUST1388,Sandra Drake,sandra@gmail.com,South,United States,Toys,RC Car,6.0,24.62,0.1,2.2,Debit Card,Pending,2023-08-20,True
ORD-12054,2023-08-15,CUST1152,Denise Jones,denise.jones37@outlook.com,West,United States,Apparel,Denim Jacket,6.0,62.75,0.0,7.41,Credit Card,Pending,2024-04-17,True
ORD-11801,2024-07-04,CUST1664,Renee Melendez,renee.melendez6@gmail.com,Central,Canada,Home & Kitchen,LED Desk Lamp,2.0,28.51,0.1,12.13,Credit Card,Delivered,2023-07-12,False
ORD-10443,2024-03-11,CUST1269,Patrick Thornton,patrick.thornton48@outlook.com,North,United States,Electronics,Laptop Stand,5.0,77.78,0.0,15.89,Paypal,Shipped,2021-03-02,False
ORD-12109,2023-03-04,CUST1279,Nathan Malone,nathan.malone42@gmail.com,East,United States,Sports & Outdoors,Resistance Bands,5.0,148.4,0.0,22.16,Gift Card,Returned,2021-06-13,False
ORD-10237,2023-01-08,CUST1661,Emma Butler,emma.butler14@gmail.com,South,Mexico,Electronics,Bluetooth Speaker,5.0,79.39,0.0,22.53,Paypal,Returned,2021-12-03,False
ORD-10703,2024-12-19,CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,North,United States,Sports & Outdoors,Hiking Backpack,6.0,75.8,0.1,11.91,Credit Card,Delivered,2022-07-05,False
ORD-12873,2021-09-04,CUST1260,Katie Suarez,katie.suarez84@outlook.com,North,United States,Beauty,Sunscreen SPF50,5.0,30.42,0.0,0.76,Credit Card,Shipped,2021-10-27,True
ORD-11361,2023-09-14,CUST1243,Brandon Bailey Md,brandon.md37@outlook.com,South,United States,Electronics,Wireless Earbuds,4.0,140.87,0.0,2.72,Paypal,Pending,2024-09-06,True
ORD-11163,2023-12-11,CUST1373,Sergio Knight,sergio.knight70@yahoo.com,Central,United States,Electronics,Webcam,6.0,66.13,0.25,0.5,Credit Card,Returned,2021-04-26,False
ORD-12662,2024-04-08,CUST1535,Lawrence Edwards,mr.@gmail.com,South,United States,Sports & Outdoors,Resistance Bands,5.0,114.78,0.1,18.28,Paypal,Shipped,2022-07-27,False
ORD-11190,2023-07-21,CUST1584,Jamie Baird,jamie.baird45@hotmail.com,West,Canada,Home & Kitchen,Throw Blanket,3.0,106.4,0.0,2.44,Paypal,Shipped,2022-06-25,False
ORD-10190,2023-12-10,CUST1096,Aaron Wise,aaron.wise44@hotmail.com,East,Canada,Toys,Puzzle 1000PC,5.0,56.02,0.0,16.0,Debit Card,Cancelled,2022-07-24,False
ORD-12146,2024-11-01,CUST1142,Patricia Rodriguez,,East,United States,Apparel,Denim Jacket,5.0,71.97,0.2,18.75,Credit Card,Shipped,2021-06-30,False
ORD-11139,2024-11-30,CUST1756,Karen Morales Dds,karen.dds61@hotmail.com,East,United States,Toys,Board Game,3.0,53.13,0.1,20.79,Credit Card,Shipped,2021-06-30,False
ORD-11155,2023-06-24,CUST1365,Kenneth Lewis,kenneth.lewis9@hotmail.com,West,United States,Home & Kitchen,Coffee Maker,1.0,98.76,0.15,21.12,Gift Card,Delivered,2021-06-03,False
ORD-10371,2023-10-12,CUST1515,Kelly Hammond Dvm,dr..dvm19@outlook.com,South,Canada,Sports & Outdoors,Yoga Mat,1.0,103.42,0.0,3.32,Gift Card,Pending,2021-07-10,False
